pax,group,session,trial,rt,item
sub-control021,control,T0,trial15,1026.836191628614,item3
sub-control021,control,T0,trial16,1036.836191628614,item4
sub-control021,control,T0,trial17,1036.836191628614,item4
sub-control021,control,T0,trial18,1036.836191628614,item4
sub-control021,control,T0,trial19,1046.836191628614,item4
sub-control021,control,T0,trial20,1066.836191628614,item4
sub-control021,control,T1,trial1,899.9771646312417,item1
sub-control021,control,T1,trial2,899.9771646312417,item1
sub-control021,control,T1,trial3,909.9771646312417,item1
sub-control021,control,T1,trial4,909.9771646312417,item1
sub-control021,control,T1,trial5,909.9771646312417,item1
sub-control021,control,T1,trial6,919.9771646312417,item2
sub-control021,control,T1,trial7,919.9771646312417,item2
sub-control021,control,T1,trial8,919.9771646312417,item2
sub-control021,control,T1,trial9,919.9771646312417,item2
sub-control021,control,T1,trial10,929.9771646312417,item2
sub-control021,control,T1,trial11,929.9771646312417,item3
sub-control021,control,T1,trial12,929.9771646312417,item3
sub-control021,control,T1,trial13,939.9771646312417,item3
sub-control021,control,T1,trial14,939.9771646312417,item3
sub-control021,control,T1,trial15,939.9771646312417,item3
sub-control021,control,T1,trial16,949.9771646312417,item4
sub-control021,control,T1,trial17,949.9771646312417,item4
sub-control021,control,T1,trial18,949.9771646312417,item4
sub-control021,control,T1,trial19,959.9771646312417,item4
sub-control021,control,T1,trial20,979.9771646312417,item4
sub-test021,test,T0,trial1,988.7373611000487,item1
sub-test021,test,T0,trial2,988.7373611000487,item1
sub-test021,test,T0,trial3,998.7373611000487,item1
sub-test021,test,T0,trial4,998.7373611000487,item1
sub-test021,test,T0,trial5,998.7373611000487,item1
sub-test021,test,T0,trial6,1008.7373611000487,item2
sub-test021,test,T0,trial7,1008.7373611000487,item2
sub-test021,test,T0,trial8,1008.7373611000487,item2
sub-test021,test,T0,trial9,1008.7373611000487,item2
sub-test021,test,T0,trial10,1018.7373611000487,item2
sub-test021,test,T0,trial11,1018.7373611000487,item3
sub-test021,test,T0,trial12,1018.7373611000487,item3
sub-test021,test,T0,trial13,1028.7373611000487,item3
sub-test021,test,T0,trial14,1028.7373611000487,item3
sub-test021,test,T0,trial15,1028.7373611000487,item3
sub-test021,test,T0,trial16,1038.7373611000487,item4
sub-test021,test,T0,trial17,1038.7373611000487,item4
sub-test021,test,T0,trial18,1038.7373611000487,item4
sub-test021,test,T0,trial19,1048.7373611000487,item4
sub-test021,test,T0,trial20,1068.7373611000487,item4
sub-test021,test,T1,trial1,755.173557567379,item1
sub-test021,test,T1,trial2,755.173557567379,item1
sub-test021,test,T1,trial3,765.173557567379,item1
sub-test021,test,T1,trial4,765.173557567379,item1
sub-test021,test,T1,trial5,765.173557567379,item1
sub-test021,test,T1,trial6,775.173557567379,item2
sub-test021,test,T1,trial7,775.173557567379,item2
sub-test021,test,T1,trial8,775.173557567379,item2
sub-test021,test,T1,trial9,775.173557567379,item2
sub-test021,test,T1,trial10,785.173557567379,item2
sub-test021,test,T1,trial11,785.173557567379,item3
sub-test021,test,T1,trial12,785.173557567379,item3
sub-test021,test,T1,trial13,795.173557567379,item3
sub-test021,test,T1,trial14,795.173557567379,item3
sub-test021,test,T1,trial15,795.173557567379,item3
sub-test021,test,T1,trial16,805.173557567379,item4
sub-test021,test,T1,trial17,805.173557567379,item4
sub-test021,test,T1,trial18,805.173557567379,item4
sub-test021,test,T1,trial19,815.173557567379,item4
sub-test021,test,T1,trial20,835.173557567379,item4
sub-control022,control,T0,trial1,992.7221952784008,item1
sub-control022,control,T0,trial2,992.7221952784008,item1
sub-control022,control,T0,trial3,1002.7221952784008,item1
sub-control022,control,T0,trial4,1002.7221952784008,item1
sub-control022,control,T0,trial5,1002.7221952784008,item1
sub-control022,control,T0,trial6,1012.7221952784008,item2
sub-control022,control,T0,trial7,1012.7221952784008,item2
sub-control022,control,T0,trial8,1012.7221952784008,item2
sub-control022,control,T0,trial9,1012.7221952784008,item2
sub-control022,control,T0,trial10,1022.7221952784008,item2
sub-control022,control,T0,trial11,1022.7221952784008,item3
sub-control022,control,T0,trial12,1022.7221952784008,item3
sub-control022,control,T0,trial13,1032.7221952784007,item3
sub-control022,control,T0,trial14,1032.7221952784007,item3
sub-control022,control,T0,trial15,1032.7221952784007,item3
sub-control022,control,T0,trial16,1042.7221952784007,item4
sub-control022,control,T0,trial17,1042.7221952784007,item4
sub-control022,control,T0,trial18,1042.7221952784007,item4
sub-control022,control,T0,trial19,1052.7221952784007,item4
sub-control022,control,T0,trial20,1072.7221952784007,item4
sub-control022,control,T1,trial1,906.0506072574033,item1
sub-control022,control,T1,trial2,906.0506072574033,item1
sub-control022,control,T1,trial3,916.0506072574033,item1
sub-control022,control,T1,trial4,916.0506072574033,item1
sub-control022,control,T1,trial5,916.0506072574033,item1
sub-control022,control,T1,trial6,926.0506072574033,item2
sub-control022,control,T1,trial7,926.0506072574033,item2
sub-control022,control,T1,trial8,926.0506072574033,item2
sub-control022,control,T1,trial9,926.0506072574033,item2
sub-control022,control,T1,trial10,936.0506072574033,item2
sub-control022,control,T1,trial11,936.0506072574033,item3
sub-control022,control,T1,trial12,936.0506072574033,item3
sub-control022,control,T1,trial13,946.0506072574033,item3
sub-control022,control,T1,trial14,946.0506072574033,item3
sub-control022,control,T1,trial15,946.0506072574033,item3
sub-control022,control,T1,trial16,956.0506072574033,item4
sub-control022,control,T1,trial17,956.0506072574033,item4
sub-control022,control,T1,trial18,956.0506072574033,item4
sub-control022,control,T1,trial19,966.0506072574033,item4
sub-control022,control,T1,trial20,986.0506072574033,item4
sub-test022,test,T0,trial1,992.0774263097497,item1
sub-test022,test,T0,trial2,992.0774263097497,item1
sub-test022,test,T0,trial3,1002.0774263097497,item1
sub-test022,test,T0,trial4,1002.0774263097497,item1
sub-test022,test,T0,trial5,1002.0774263097497,item1
sub-test022,test,T0,trial6,1012.0774263097497,item2
sub-test022,test,T0,trial7,1012.0774263097497,item2
sub-test022,test,T0,trial8,1012.0774263097497,item2
sub-test022,test,T0,trial9,1012.0774263097497,item2
sub-test022,test,T0,trial10,1022.0774263097497,item2
sub-test022,test,T0,trial11,1022.0774263097497,item3
sub-test022,test,T0,trial12,1022.0774263097497,item3
sub-test022,test,T0,trial13,1032.0774263097496,item3
sub-test022,test,T0,trial14,1032.0774263097496,item3
sub-test022,test,T0,trial15,1032.0774263097496,item3
sub-test022,test,T0,trial16,1042.0774263097496,item4
sub-test022,test,T0,trial17,1042.0774263097496,item4
sub-test022,test,T0,trial18,1042.0774263097496,item4
sub-test022,test,T0,trial19,1052.0774263097496,item4
sub-test022,test,T0,trial20,1072.0774263097496,item4
sub-test022,test,T1,trial1,760.6131635238587,item1
sub-test022,test,T1,trial2,760.6131635238587,item1
sub-test022,test,T1,trial3,770.6131635238587,item1
sub-test022,test,T1,trial4,770.6131635238587,item1
sub-test022,test,T1,trial5,770.6131635238587,item1
sub-test022,test,T1,trial6,780.6131635238587,item2
sub-test022,test,T1,trial7,780.6131635238587,item2
sub-test022,test,T1,trial8,780.6131635238587,item2
sub-test022,test,T1,trial9,780.6131635238587,item2
sub-test022,test,T1,trial10,790.6131635238587,item2
sub-test022,test,T1,trial11,790.6131635238587,item3
sub-test022,test,T1,trial12,790.6131635238587,item3
sub-test022,test,T1,trial13,800.6131635238587,item3
sub-test022,test,T1,trial14,800.6131635238587,item3
sub-test022,test,T1,trial15,800.6131635238587,item3
sub-test022,test,T1,trial16,810.6131635238587,item4
sub-test022,test,T1,trial17,810.6131635238587,item4
sub-test022,test,T1,trial18,810.6131635238587,item4
sub-test022,test,T1,trial19,820.6131635238587,item4
sub-test022,test,T1,trial20,840.6131635238587,item4
sub-control023,control,T0,trial1,993.6294115651885,item1
sub-control023,control,T0,trial2,993.6294115651885,item1
sub-control023,control,T0,trial3,1003.6294115651885,item1
sub-control023,control,T0,trial4,1003.6294115651885,item1
sub-control023,control,T0,trial5,1003.6294115651885,item1
sub-control023,control,T0,trial6,1013.6294115651885,item2
sub-control023,control,T0,trial7,1013.6294115651885,item2
sub-control023,control,T0,trial8,1013.6294115651885,item2
sub-control023,control,T0,trial9,1013.6294115651885,item2
sub-control023,control,T0,trial10,1023.6294115651885,item2
sub-control023,control,T0,trial11,1023.6294115651885,item3
sub-control023,control,T0,trial12,1023.6294115651885,item3
sub-control023,control,T0,trial13,1033.6294115651885,item3
sub-control023,control,T0,trial14,1033.6294115651885,item3
sub-control023,control,T0,trial15,1033.6294115651885,item3
sub-control023,control,T0,trial16,1043.6294115651885,item4
sub-control023,control,T0,trial17,1043.6294115651885,item4
sub-control023,control,T0,trial18,1043.6294115651885,item4
sub-control023,control,T0,trial19,1053.6294115651885,item4
sub-control023,control,T0,trial20,1073.6294115651885,item4
sub-control023,control,T1,trial1,907.6966878911654,item1
sub-control023,control,T1,trial2,907.6966878911654,item1
sub-control023,control,T1,trial3,917.6966878911654,item1
sub-control023,control,T1,trial4,917.6966878911654,item1
sub-control023,control,T1,trial5,917.6966878911654,item1
sub-control023,control,T1,trial6,927.6966878911654,item2
sub-control023,control,T1,trial7,927.6966878911654,item2
sub-control023,control,T1,trial8,927.6966878911654,item2
sub-control023,control,T1,trial9,927.6966878911654,item2
sub-control023,control,T1,trial10,937.6966878911654,item2
sub-control023,control,T1,trial11,937.6966878911654,item3
sub-control023,control,T1,trial12,937.6966878911654,item3
sub-control023,control,T1,trial13,947.6966878911654,item3
sub-control023,control,T1,trial14,947.6966878911654,item3
sub-control023,control,T1,trial15,947.6966878911654,item3
sub-control023,control,T1,trial16,957.6966878911654,item4
sub-control023,control,T1,trial17,957.6966878911654,item4
sub-control023,control,T1,trial18,957.6966878911654,item4
sub-control023,control,T1,trial19,967.6966878911654,item4
sub-control023,control,T1,trial20,987.6966878911654,item4
sub-test023,test,T0,trial1,992.3455770884494,item1
sub-test023,test,T0,trial2,992.3455770884494,item1
sub-test023,test,T0,trial3,1002.3455770884494,item1
sub-test023,test,T0,trial4,1002.3455770884494,item1
sub-test023,test,T0,trial5,1002.3455770884494,item1
sub-test023,test,T0,trial6,1012.3455770884494,item2
sub-test023,test,T0,trial7,1012.3455770884494,item2
sub-test023,test,T0,trial8,1012.3455770884494,item2
sub-test023,test,T0,trial9,1012.3455770884494,item2
sub-test023,test,T0,trial10,1022.3455770884494,item2
sub-test023,test,T0,trial11,1022.3455770884494,item3
sub-test023,test,T0,trial12,1022.3455770884494,item3
sub-test023,test,T0,trial13,1032.3455770884493,item3
sub-test023,test,T0,trial14,1032.3455770884493,item3
sub-test023,test,T0,trial15,1032.3455770884493,item3
sub-test023,test,T0,trial16,1042.3455770884493,item4
sub-test023,test,T0,trial17,1042.3455770884493,item4
sub-test023,test,T0,trial18,1042.3455770884493,item4
sub-test023,test,T0,trial19,1052.3455770884493,item4
sub-test023,test,T0,trial20,1072.3455770884493,item4
sub-test023,test,T1,trial1,764.4536640662518,item1
sub-test023,test,T1,trial2,764.4536640662518,item1
sub-test023,test,T1,trial3,774.4536640662518,item1
sub-test023,test,T1,trial4,774.4536640662518,item1
sub-test023,test,T1,trial5,774.4536640662518,item1
sub-test023,test,T1,trial6,784.4536640662518,item2
sub-test023,test,T1,trial7,784.4536640662518,item2
sub-test023,test,T1,trial8,784.4536640662518,item2
sub-test023,test,T1,trial9,784.4536640662518,item2
sub-test023,test,T1,trial10,794.4536640662518,item2
sub-test023,test,T1,trial11,794.4536640662518,item3
sub-test023,test,T1,trial12,794.4536640662518,item3
sub-test023,test,T1,trial13,804.4536640662518,item3
sub-test023,test,T1,trial14,804.4536640662518,item3
sub-test023,test,T1,trial15,804.4536640662518,item3
sub-test023,test,T1,trial16,814.4536640662518,item4
sub-test023,test,T1,trial17,814.4536640662518,item4
sub-test023,test,T1,trial18,814.4536640662518,item4
sub-test023,test,T1,trial19,824.4536640662518,item4
sub-test023,test,T1,trial20,844.4536640662518,item4
sub-control024,control,T0,trial1,994.0372021009994,item1
sub-control024,control,T0,trial2,994.0372021009994,item1
sub-control024,control,T0,trial3,1004.0372021009994,item1
sub-control024,control,T0,trial4,1004.0372021009994,item1
sub-control024,control,T0,trial5,1004.0372021009994,item1
sub-control024,control,T0,trial6,1014.0372021009994,item2
sub-control024,control,T0,trial7,1014.0372021009994,item2
sub-control024,control,T0,trial8,1014.0372021009994,item2
sub-control024,control,T0,trial9,1014.0372021009994,item2
sub-control024,control,T0,trial10,1024.0372021009994,item2
sub-control024,control,T0,trial11,1024.0372021009994,item3
sub-control024,control,T0,trial12,1024.0372021009994,item3
sub-control024,control,T0,trial13,1034.0372021009994,item3
sub-control024,control,T0,trial14,1034.0372021009994,item3
sub-control024,control,T0,trial15,1034.0372021009994,item3
sub-control024,control,T0,trial16,1044.0372021009994,item4
sub-control024,control,T0,trial17,1044.0372021009994,item4
sub-control024,control,T0,trial18,1044.0372021009994,item4
sub-control024,control,T0,trial19,1054.0372021009994,item4
sub-control024,control,T0,trial20,1074.0372021009994,item4
sub-control024,control,T1,trial1,909.1451765787274,item1
sub-control024,control,T1,trial2,909.1451765787274,item1
sub-control024,control,T1,trial3,919.1451765787274,item1
sub-control024,control,T1,trial4,919.1451765787274,item1
sub-control024,control,T1,trial5,919.1451765787274,item1
sub-control024,control,T1,trial6,929.1451765787274,item2
sub-control024,control,T1,trial7,929.1451765787274,item2
sub-control024,control,T1,trial8,929.1451765787274,item2
sub-control024,control,T1,trial9,929.1451765787274,item2
sub-control024,control,T1,trial10,939.1451765787274,item2
sub-control024,control,T1,trial11,939.1451765787274,item3
sub-control024,control,T1,trial12,939.1451765787274,item3
sub-control024,control,T1,trial13,949.1451765787274,item3
sub-control024,control,T1,trial14,949.1451765787274,item3
sub-control024,control,T1,trial15,949.1451765787274,item3
sub-control024,control,T1,trial16,959.1451765787274,item4
sub-control024,control,T1,trial17,959.1451765787274,item4
sub-control024,control,T1,trial18,959.1451765787274,item4
sub-control024,control,T1,trial19,969.1451765787274,item4
sub-control024,control,T1,trial20,989.1451765787274,item4
sub-test024,test,T0,trial1,993.3501195597503,item1
sub-test024,test,T0,trial2,993.3501195597503,item1
sub-test024,test,T0,trial3,1003.3501195597503,item1
sub-test024,test,T0,trial4,1003.3501195597503,item1
sub-test024,test,T0,trial5,1003.3501195597503,item1
sub-test024,test,T0,trial6,1013.3501195597503,item2
sub-test024,test,T0,trial7,1013.3501195597503,item2
sub-test024,test,T0,trial8,1013.3501195597503,item2
sub-test024,test,T0,trial9,1013.3501195597503,item2
sub-test024,test,T0,trial10,1023.3501195597503,item2
sub-test024,test,T0,trial11,1023.3501195597503,item3
sub-test024,test,T0,trial12,1023.3501195597503,item3
sub-test024,test,T0,trial13,1033.3501195597503,item3
sub-test024,test,T0,trial14,1033.3501195597503,item3
sub-test024,test,T0,trial15,1033.3501195597503,item3
sub-test024,test,T0,trial16,1043.3501195597503,item4
sub-test024,test,T0,trial17,1043.3501195597503,item4
sub-test024,test,T0,trial18,1043.3501195597503,item4
sub-test024,test,T0,trial19,1053.3501195597503,item4
sub-test024,test,T0,trial20,1073.3501195597503,item4
sub-test024,test,T1,trial1,766.5858640428944,item1
sub-test024,test,T1,trial2,766.5858640428944,item1
sub-test024,test,T1,trial3,776.5858640428944,item1
sub-test024,test,T1,trial4,776.5858640428944,item1
sub-test024,test,T1,trial5,776.5858640428944,item1
sub-test024,test,T1,trial6,786.5858640428944,item2
sub-test024,test,T1,trial7,786.5858640428944,item2
sub-test024,test,T1,trial8,786.5858640428944,item2
sub-test024,test,T1,trial9,786.5858640428944,item2
sub-test024,test,T1,trial10,796.5858640428944,item2
sub-test024,test,T1,trial11,796.5858640428944,item3
sub-test024,test,T1,trial12,796.5858640428944,item3
sub-test024,test,T1,trial13,806.5858640428944,item3
sub-test024,test,T1,trial14,806.5858640428944,item3
sub-test024,test,T1,trial15,806.5858640428944,item3
sub-test024,test,T1,trial16,816.5858640428944,item4
sub-test024,test,T1,trial17,816.5858640428944,item4
sub-test024,test,T1,trial18,816.5858640428944,item4
sub-test024,test,T1,trial19,826.5858640428944,item4
sub-test024,test,T1,trial20,846.5858640428944,item4
sub-control025,control,T0,trial1,1002.5665680446505,item1
sub-control025,control,T0,trial2,1002.5665680446505,item1
sub-control025,control,T0,trial3,1012.5665680446505,item1
sub-control025,control,T0,trial4,1012.5665680446505,item1
sub-control025,control,T0,trial5,1012.5665680446505,item1
sub-control025,control,T0,trial6,1022.5665680446505,item2
sub-control025,control,T0,trial7,1022.5665680446505,item2
sub-control025,control,T0,trial8,1022.5665680446505,item2
sub-control025,control,T0,trial9,1022.5665680446505,item2
sub-control025,control,T0,trial10,1032.5665680446505,item2
sub-control025,control,T0,trial11,1032.5665680446505,item3
sub-control025,control,T0,trial12,1032.5665680446505,item3
sub-control025,control,T0,trial13,1042.5665680446505,item3
sub-control025,control,T0,trial14,1042.5665680446505,item3
sub-control025,control,T0,trial15,1042.5665680446505,item3
sub-control025,control,T0,trial16,1052.5665680446505,item4
sub-control025,control,T0,trial17,1052.5665680446505,item4
sub-control025,control,T0,trial18,1052.5665680446505,item4
sub-control025,control,T0,trial19,1062.5665680446505,item4
sub-control025,control,T0,trial20,1082.5665680446505,item4
sub-control025,control,T1,trial1,918.5269903771508,item1
sub-control025,control,T1,trial2,918.5269903771508,item1
sub-control025,control,T1,trial3,928.5269903771508,item1
sub-control025,control,T1,trial4,928.5269903771508,item1
sub-control025,control,T1,trial5,928.5269903771508,item1
sub-control025,control,T1,trial6,938.5269903771508,item2
sub-control025,control,T1,trial7,938.5269903771508,item2
sub-control025,control,T1,trial8,938.5269903771508,item2
sub-control025,control,T1,trial9,938.5269903771508,item2
sub-control025,control,T1,trial10,948.5269903771508,item2
sub-control025,control,T1,trial11,948.5269903771508,item3
sub-control025,control,T1,trial12,948.5269903771508,item3
sub-control025,control,T1,trial13,958.5269903771508,item3
sub-control025,control,T1,trial14,958.5269903771508,item3
sub-control025,control,T1,trial15,958.5269903771508,item3
sub-control025,control,T1,trial16,968.5269903771508,item4
sub-control025,control,T1,trial17,968.5269903771508,item4
sub-control025,control,T1,trial18,968.5269903771508,item4
sub-control025,control,T1,trial19,978.5269903771508,item4
sub-control025,control,T1,trial20,998.5269903771508,item4
sub-test025,test,T0,trial1,1000.9044866221498,item1
sub-test025,test,T0,trial2,1000.9044866221498,item1
sub-test025,test,T0,trial3,1010.9044866221498,item1
sub-test025,test,T0,trial4,1010.9044866221498,item1
sub-test025,test,T0,trial5,1010.9044866221498,item1
sub-test025,test,T0,trial6,1020.9044866221498,item2
sub-test025,test,T0,trial7,1020.9044866221498,item2
sub-test025,test,T0,trial8,1020.9044866221498,item2
sub-test025,test,T0,trial9,1020.9044866221498,item2
sub-test025,test,T0,trial10,1030.9044866221498,item2
sub-test025,test,T0,trial11,1030.9044866221498,item3
sub-test025,test,T0,trial12,1030.9044866221498,item3
sub-test025,test,T0,trial13,1040.9044866221498,item3
sub-test025,test,T0,trial14,1040.9044866221498,item3
sub-test025,test,T0,trial15,1040.9044866221498,item3
sub-test025,test,T0,trial16,1050.9044866221498,item4
sub-test025,test,T0,trial17,1050.9044866221498,item4
sub-test025,test,T0,trial18,1050.9044866221498,item4
sub-test025,test,T0,trial19,1060.9044866221498,item4
sub-test025,test,T0,trial20,1080.9044866221498,item4
sub-test025,test,T1,trial1,780.9640738270399,item1
sub-test025,test,T1,trial2,780.9640738270399,item1
sub-test025,test,T1,trial3,790.9640738270399,item1
sub-test025,test,T1,trial4,790.9640738270399,item1
sub-test025,test,T1,trial5,790.9640738270399,item1
sub-test025,test,T1,trial6,800.9640738270399,item2
sub-test025,test,T1,trial7,800.9640738270399,item2
sub-test025,test,T1,trial8,800.9640738270399,item2
sub-test025,test,T1,trial9,800.9640738270399,item2
sub-test025,test,T1,trial10,810.9640738270399,item2
sub-test025,test,T1,trial11,810.9640738270399,item3
sub-test025,test,T1,trial12,810.9640738270399,item3
sub-test025,test,T1,trial13,820.9640738270399,item3
sub-test025,test,T1,trial14,820.9640738270399,item3
sub-test025,test,T1,trial15,820.9640738270399,item3
sub-test025,test,T1,trial16,830.9640738270399,item4
sub-test025,test,T1,trial17,830.9640738270399,item4
sub-test025,test,T1,trial18,830.9640738270399,item4
sub-test025,test,T1,trial19,840.9640738270399,item4
sub-test025,test,T1,trial20,860.9640738270399,item4
sub-control026,control,T0,trial1,1011.9884187854467,item1
sub-control026,control,T0,trial2,1011.9884187854467,item1
sub-control026,control,T0,trial3,1021.9884187854467,item1
sub-control026,control,T0,trial4,1021.9884187854467,item1
sub-control026,control,T0,trial5,1021.9884187854467,item1
sub-control026,control,T0,trial6,1031.9884187854468,item2
sub-control026,control,T0,trial7,1031.9884187854468,item2
sub-control026,control,T0,trial8,1031.9884187854468,item2
sub-control026,control,T0,trial9,1031.9884187854468,item2
sub-control026,control,T0,trial10,1041.9884187854468,item2
sub-control026,control,T0,trial11,1041.9884187854468,item3
sub-control026,control,T0,trial12,1041.9884187854468,item3
sub-control026,control,T0,trial13,1051.9884187854468,item3
sub-control026,control,T0,trial14,1051.9884187854468,item3
sub-control026,control,T0,trial15,1051.9884187854468,item3
sub-control026,control,T0,trial16,1061.9884187854468,item4
sub-control026,control,T0,trial17,1061.9884187854468,item4
sub-control026,control,T0,trial18,1061.9884187854468,item4
sub-control026,control,T0,trial19,1071.9884187854468,item4
sub-control026,control,T0,trial20,1091.9884187854468,item4
sub-control026,control,T1,trial1,928.0238541048795,item1
sub-control026,control,T1,trial2,928.0238541048795,item1
sub-control026,control,T1,trial3,938.0238541048795,item1
sub-control026,control,T1,trial4,938.0238541048795,item1
sub-control026,control,T1,trial5,938.0238541048795,item1
sub-control026,control,T1,trial6,948.0238541048795,item2
sub-control026,control,T1,trial7,948.0238541048795,item2
sub-control026,control,T1,trial8,948.0238541048795,item2
sub-control026,control,T1,trial9,948.0238541048795,item2
sub-control026,control,T1,trial10,958.0238541048795,item2
sub-control026,control,T1,trial11,958.0238541048795,item3
sub-control026,control,T1,trial12,958.0238541048795,item3
sub-control026,control,T1,trial13,968.0238541048795,item3
sub-control026,control,T1,trial14,968.0238541048795,item3
sub-control026,control,T1,trial15,968.0238541048795,item3
sub-control026,control,T1,trial16,978.0238541048795,item4
sub-control026,control,T1,trial17,978.0238541048795,item4
sub-control026,control,T1,trial18,978.0238541048795,item4
sub-control026,control,T1,trial19,988.0238541048795,item4
sub-control026,control,T1,trial20,1008.0238541048795,item4
sub-test026,test,T0,trial1,1007.6069273626874,item1
sub-test026,test,T0,trial2,1007.6069273626874,item1
sub-test026,test,T0,trial3,1017.6069273626874,item1
sub-test026,test,T0,trial4,1017.6069273626874,item1
sub-test026,test,T0,trial5,1017.6069273626874,item1
sub-test026,test,T0,trial6,1027.6069273626874,item2
sub-test026,test,T0,trial7,1027.6069273626874,item2
sub-test026,test,T0,trial8,1027.6069273626874,item2
sub-test026,test,T0,trial9,1027.6069273626874,item2
sub-test026,test,T0,trial10,1037.6069273626874,item2
sub-test026,test,T0,trial11,1037.6069273626874,item3
sub-test026,test,T0,trial12,1037.6069273626874,item3
sub-test026,test,T0,trial13,1047.6069273626874,item3
sub-test026,test,T0,trial14,1047.6069273626874,item3
sub-test026,test,T0,trial15,1047.6069273626874,item3
sub-test026,test,T0,trial16,1057.6069273626874,item4
sub-test026,test,T0,trial17,1057.6069273626874,item4
sub-test026,test,T0,trial18,1057.6069273626874,item4
sub-test026,test,T0,trial19,1067.6069273626874,item4
sub-test026,test,T0,trial20,1087.6069273626874,item4
sub-test026,test,T1,trial1,801.0708417404235,item1
sub-test026,test,T1,trial2,801.0708417404235,item1
sub-test026,test,T1,trial3,811.0708417404235,item1
sub-test026,test,T1,trial4,811.0708417404235,item1
sub-test026,test,T1,trial5,811.0708417404235,item1
sub-test026,test,T1,trial6,821.0708417404235,item2
sub-test026,test,T1,trial7,821.0708417404235,item2
sub-test026,test,T1,trial8,821.0708417404235,item2
sub-test026,test,T1,trial9,821.0708417404235,item2
sub-test026,test,T1,trial10,831.0708417404235,item2
sub-test026,test,T1,trial11,831.0708417404235,item3
sub-test026,test,T1,trial12,831.0708417404235,item3
sub-test026,test,T1,trial13,841.0708417404235,item3
sub-test026,test,T1,trial14,841.0708417404235,item3
sub-test026,test,T1,trial15,841.0708417404235,item3
sub-test026,test,T1,trial16,851.0708417404235,item4
sub-test026,test,T1,trial17,851.0708417404235,item4
sub-test026,test,T1,trial18,851.0708417404235,item4
sub-test026,test,T1,trial19,861.0708417404235,item4
sub-test026,test,T1,trial20,881.0708417404235,item4
sub-control027,control,T0,trial1,1014.2358257105766,item1
sub-control027,control,T0,trial2,1014.2358257105766,item1
sub-control027,control,T0,trial3,1024.2358257105766,item1
sub-control027,control,T0,trial4,1024.2358257105766,item1
sub-control027,control,T0,trial5,1024.2358257105766,item1
sub-control027,control,T0,trial6,1034.2358257105766,item2
sub-control027,control,T0,trial7,1034.2358257105766,item2
sub-control027,control,T0,trial8,1034.2358257105766,item2
sub-control027,control,T0,trial9,1034.2358257105766,item2
sub-control027,control,T0,trial10,1044.2358257105766,item2
sub-control027,control,T0,trial11,1044.2358257105766,item3
sub-control027,control,T0,trial12,1044.2358257105766,item3
sub-control027,control,T0,trial13,1054.2358257105766,item3
sub-control027,control,T0,trial14,1054.2358257105766,item3
sub-control027,control,T0,trial15,1054.2358257105766,item3
sub-control027,control,T0,trial16,1064.2358257105766,item4
sub-control027,control,T0,trial17,1064.2358257105766,item4
sub-control027,control,T0,trial18,1064.2358257105766,item4
sub-control027,control,T0,trial19,1074.2358257105766,item4
sub-control027,control,T0,trial20,1094.2358257105766,item4
sub-control027,control,T1,trial1,931.829475470182,item1
sub-control027,control,T1,trial2,931.829475470182,item1
sub-control027,control,T1,trial3,941.829475470182,item1
sub-control027,control,T1,trial4,941.829475470182,item1
sub-control027,control,T1,trial5,941.829475470182,item1
sub-control027,control,T1,trial6,951.829475470182,item2
sub-control027,control,T1,trial7,951.829475470182,item2
sub-control027,control,T1,trial8,951.829475470182,item2
sub-control027,control,T1,trial9,951.829475470182,item2
sub-control027,control,T1,trial10,961.829475470182,item2
sub-control027,control,T1,trial11,961.829475470182,item3
sub-control027,control,T1,trial12,961.829475470182,item3
sub-control027,control,T1,trial13,971.829475470182,item3
sub-control027,control,T1,trial14,971.829475470182,item3
sub-control027,control,T1,trial15,971.829475470182,item3
sub-control027,control,T1,trial16,981.829475470182,item4
sub-control027,control,T1,trial17,981.829475470182,item4
sub-control027,control,T1,trial18,981.829475470182,item4
sub-control027,control,T1,trial19,991.829475470182,item4
sub-control027,control,T1,trial20,1011.829475470182,item4
sub-test027,test,T0,trial1,1009.3296263004859,item1
sub-test027,test,T0,trial2,1009.3296263004859,item1
sub-test027,test,T0,trial3,1019.3296263004859,item1
sub-test027,test,T0,trial4,1019.3296263004859,item1
sub-test027,test,T0,trial5,1019.3296263004859,item1
sub-test027,test,T0,trial6,1029.3296263004859,item2
sub-test027,test,T0,trial7,1029.3296263004859,item2
sub-test027,test,T0,trial8,1029.3296263004859,item2
sub-test027,test,T0,trial9,1029.3296263004859,item2
sub-test027,test,T0,trial10,1039.3296263004859,item2
sub-test027,test,T0,trial11,1039.3296263004859,item3
sub-test027,test,T0,trial12,1039.3296263004859,item3
sub-test027,test,T0,trial13,1049.3296263004859,item3
sub-test027,test,T0,trial14,1049.3296263004859,item3
sub-test027,test,T0,trial15,1049.3296263004859,item3
sub-test027,test,T0,trial16,1059.3296263004859,item4
sub-test027,test,T0,trial17,1059.3296263004859,item4
sub-test027,test,T0,trial18,1059.3296263004859,item4
sub-test027,test,T0,trial19,1069.3296263004859,item4
sub-test027,test,T0,trial20,1089.3296263004859,item4
sub-test027,test,T1,trial1,806.0895368127849,item1
sub-test027,test,T1,trial2,806.0895368127849,item1
sub-test027,test,T1,trial3,816.0895368127849,item1
sub-test027,test,T1,trial4,816.0895368127849,item1
